CustomerID,num_days,num_transactions,num_units,spent_money,avg_order_value,profit_margin
13941.0,350,45,2364,5112.96,113.62133333333334,255.64800000000002
13946.0,188,11,443,561.57,51.051818181818184,28.078500000000005
13947.0,0,5,44,90.6,18.119999999999997,4.53
13948.0,0,3,40,101.99999999999999,33.99999999999999,5.1
13949.0,91,160,2474,2427.3199999999997,15.170749999999998,121.36599999999999
13950.0,235,35,323,745.0600000000001,21.287428571428574,37.25300000000001
13951.0,118,39,459,674.4499999999998,17.293589743589738,33.72249999999999
13952.0,20,137,1431,3251.071,23.730445255474454,162.55355
13953.0,345,20,2724,3515.6799999999994,175.78399999999996,175.784
13954.0,69,25,150,439.92,17.5968,21.996000000000002
13955.0,151,33,154,322.96,9.786666666666665,16.148
13956.0,266,152,491,1026.42,6.752763157894737,51.321000000000005
13959.0,283,92,357,598.1999999999999,6.502173913043477,29.909999999999997
13960.0,50,12,142,230.22,19.185,11.511000000000001
13962.0,223,11,87,169.55,15.413636363636364,8.477500000000001
13963.0,59,35,460,664.5400000000001,18.986857142857144,33.227000000000004
13967.0,0,2,42,80.7,40.35,4.035
13969.0,357,626,4542,9053.939999999999,14.463162939297122,452.69699999999995
13971.0,266,149,1844,2758.26,18.511812080536913,137.913
13972.0,131,15,187,190.25000000000003,12.683333333333335,9.512500000000001
13973.0,0,11,109,264.7,24.063636363636363,13.235
13974.0,0,28,249,413.59,14.771071428571428,20.6795
13975.0,245,338,1732,2526.2799999999997,7.474201183431952,126.314
13976.0,0,10,154,357.98,35.798,17.899
13978.0,30,15,315,196.79,13.119333333333334,9.839500000000001
13979.0,0,54,639,869.8699999999998,16.1087037037037,43.49349999999999
13980.0,0,11,172,200.14000000000001,18.194545454545455,10.007000000000001
13982.0,326,111,1136,1871.81,16.863153153153153,93.5905
13983.0,337,107,1183,2603.4300000000003,24.331121495327107,130.1715
13984.0,339,16,679,920.51,57.531875,46.0255
13985.0,260,351,3447,7060.13,20.114330484330484,353.0065
13986.0,0,13,430,320.46000000000004,24.650769230769235,16.023000000000003
13988.0,234,234,3044,4147.96,17.726324786324785,207.39800000000002
13989.0,173,41,1313,1266.08,30.88,63.304
13990.0,0,16,190,311.3,19.45625,15.565000000000001
13991.0,131,84,998,855.9700000000001,10.19011904761905,42.79850000000001
13992.0,0,5,64,76.8,15.36,3.84
13993.0,287,121,900,3466.3600000000006,28.64760330578513,173.31800000000004
13994.0,144,155,940,2313.1400000000003,14.923483870967743,115.65700000000002
13995.0,230,86,879,1393.69,16.205697674418605,69.6845
13999.0,351,208,2243,3901.81,18.758701923076924,195.09050000000002
14000.0,0,15,710,635.6600000000001,42.37733333333334,31.783000000000005
14001.0,327,39,962,2043.0800000000002,52.38666666666667,102.15400000000001
14002.0,22,47,877,529.7299999999999,11.270851063829785,26.486499999999996
14004.0,245,171,2668,4582.639999999999,26.799064327485375,229.13199999999998
14005.0,206,84,2478,2874.72,34.22285714285714,143.736
14006.0,196,30,641,962.1899999999999,32.073,48.1095
14009.0,7,42,365,695.6099999999999,16.562142857142856,34.780499999999996
14012.0,0,11,160,328.8,29.89090909090909,16.44
14013.0,165,34,462,473.02,13.91235294117647,23.651
14014.0,0,39,1076,505.18,12.953333333333333,25.259
14015.0,0,20,378,917.34,45.867000000000004,45.867000000000004
14019.0,91,66,1037,1421.61,21.539545454545454,71.0805
14020.0,71,39,441,642.8000000000001,16.482051282051284,32.14000000000001
14021.0,101,22,192,631.9000000000001,28.722727272727276,31.595000000000006
14022.0,0,28,487,440.0,15.714285714285714,22.0
14023.0,242,31,345,584.0699999999999,18.840967741935483,29.2035
14024.0,2,16,150,327.70000000000005,20.481250000000003,16.385
14027.0,0,6,62,104.82000000000002,17.470000000000002,5.241000000000001
14029.0,80,15,198,467.66,31.177333333333333,23.383000000000003
14030.0,348,243,1479,2360.0899999999997,9.71230452674897,118.0045
14031.0,365,250,5788,17286.86,69.14744,864.3430000000001
14032.0,364,143,2032,2975.59,20.80832167832168,148.7795
14034.0,135,89,423,651.8199999999999,7.323820224719101,32.591
14035.0,268,66,739,1428.0200000000002,21.63666666666667,71.40100000000001
14036.0,0,38,268,626.65,16.49078947368421,31.3325
14037.0,188,28,46,147.2,5.257142857142857,7.359999999999999
14038.0,128,92,965,1560.3799999999994,16.960652173913036,78.01899999999998
14039.0,0,6,92,152.2,25.366666666666664,7.609999999999999
14040.0,290,235,1554,3614.92,15.38263829787234,180.746
14041.0,0,21,94,141.41,6.733809523809524,7.0705
14044.0,283,209,308,652.8199999999999,3.123540669856459,32.641
14045.0,264,6,535,1659.75,276.625,82.98750000000001
14046.0,0,14,460,154.99,11.070714285714287,7.749500000000001
14047.0,364,32,381,1308.6100000000001,40.894062500000004,65.43050000000001
14048.0,0,85,288,409.93,4.822705882352941,20.4965
14049.0,301,488,3870,5681.72,11.642868852459017,284.086
14050.0,74,54,689,746.3599999999999,13.821481481481479,37.318
14051.0,365,210,3756,15610.390000000003,74.33519047619049,780.5195000000002
14052.0,0,56,89,225.36,4.024285714285715,11.268
14053.0,35,4,215,260.25,65.0625,13.012500000000001
14054.0,0,6,62,92.46,15.409999999999998,4.623
14055.0,0,10,216,725.6400000000001,72.56400000000001,36.282000000000004
14056.0,282,1106,4273,8214.65,7.427350813743218,410.7325
14057.0,336,284,4876,6217.959999999999,21.894225352112674,310.89799999999997
14059.0,0,8,128,183.6,22.95,9.18
14060.0,368,202,5386,6140.42,30.39811881188119,307.021
14062.0,354,111,5593,10464.850000000002,94.27792792792795,523.2425000000002
14064.0,245,80,1788,1353.74,16.92175,67.687
14066.0,0,7,45,152.55,21.792857142857144,7.627500000000001
14067.0,32,52,361,374.7,7.2057692307692305,18.735
14068.0,0,24,73,265.85,11.077083333333334,13.292500000000002
14071.0,261,324,995,1438.8200000000002,4.440802469135803,71.94100000000002
14073.0,0,13,130,151.04,11.618461538461538,7.552
14075.0,256,43,754,942.26,21.913023255813954,47.113
14076.0,0,46,81,122.47,2.662391304347826,6.1235
14077.0,233,42,268,499.4200000000001,11.890952380952383,24.971000000000004
14078.0,271,65,310,1049.37,16.144153846153845,52.4685
14079.0,0,12,301,375.0999999999999,31.258333333333326,18.754999999999995
14080.0,0,4,48,45.599999999999994,11.399999999999999,2.28
14081.0,67,153,596,934.52,6.10797385620915,46.726
14082.0,0,29,110,182.24999999999997,6.284482758620689,9.112499999999999
14083.0,367,181,732,1018.4300000000001,5.626685082872928,50.92150000000001
14085.0,366,450,3184,4448.540000000001,9.885644444444447,222.42700000000005
14087.0,0,69,251,194.42,2.8176811594202897,9.721
14088.0,312,589,12665,50491.81,85.7246349745331,2524.5905000000002
14089.0,0,14,134,161.0,11.5,8.05
14090.0,0,1,72,76.32000000000001,76.32000000000001,3.8160000000000007
14092.0,350,214,2066,4076.91,19.050981308411213,203.84550000000002
14093.0,0,105,406,442.84999999999997,4.217619047619047,22.1425
14096.0,97,5111,16352,65164.79,12.749909998043435,3258.2395
14098.0,0,21,104,147.34999999999997,7.016666666666665,7.367499999999999
14099.0,338,250,2179,3104.17,12.41668,155.20850000000002
14100.0,0,26,64,194.90000000000003,7.496153846153847,9.745000000000003
14101.0,252,35,6942,5976.790000000001,170.7654285714286,298.83950000000004
14102.0,39,79,961,1360.28,17.21873417721519,68.014
14104.0,11,21,72,216.20999999999998,10.295714285714284,10.8105
14105.0,0,74,800,1266.23,17.111216216216217,63.3115
14107.0,312,123,1793,2703.23,21.977479674796747,135.16150000000002
14108.0,70,34,381,597.9100000000001,17.58558823529412,29.895500000000006
14109.0,0,9,88,144.2,16.022222222222222,7.21
14110.0,263,156,2457,5683.1500000000015,36.43044871794873,284.1575000000001
14111.0,227,10,458,692.85,69.285,34.642500000000005
14112.0,253,160,1651,2915.15,18.2196875,145.75750000000002
14113.0,351,34,745,1840.4199999999998,54.129999999999995,92.021
14114.0,56,15,101,386.53,25.768666666666665,19.3265
14116.0,101,72,707,1382.7399999999998,19.20472222222222,69.13699999999999
14117.0,0,3,72,90.0,30.0,4.5
14121.0,56,159,2082,2780.15,17.485220125786164,139.00750000000002
14124.0,0,5,1618,419.58000000000004,83.91600000000001,20.979000000000003
14125.0,67,167,1640,2740.4300000000003,16.409760479041918,137.02150000000003
14126.0,2,15,508,706.1300000000001,47.07533333333334,35.30650000000001
14127.0,187,44,321,709.7099999999999,16.129772727272726,35.485499999999995
14128.0,195,46,564,637.5000000000002,13.858695652173918,31.875000000000014
14129.0,259,52,592,1123.8600000000001,21.61269230769231,56.19300000000001
14130.0,0,67,258,483.86,7.221791044776119,24.193
14132.0,181,200,3368,3586.0299999999997,17.930149999999998,179.3015
14133.0,186,28,348,605.6399999999999,21.629999999999995,30.281999999999996
14135.0,371,134,3850,4690.3099999999995,35.00231343283582,234.51549999999997
14138.0,62,47,610,982.3800000000002,20.90170212765958,49.119000000000014
14139.0,0,26,510,415.81999999999994,15.99307692307692,20.790999999999997
14140.0,27,66,811,935.05,14.167424242424241,46.7525
14141.0,102,40,355,915.1300000000001,22.87825,45.75650000000001
14142.0,0,22,313,311.81,14.173181818181819,15.5905
14143.0,0,7,30,115.8,16.54285714285714,5.79
14145.0,170,11,756,3742.2,340.2,187.11
14146.0,348,210,2437,4191.0,19.957142857142856,209.55
14147.0,207,5,108,483.4,96.67999999999999,24.17
14148.0,0,3,16,157.2,52.4,7.859999999999999
14149.0,0,28,218,446.62000000000006,15.950714285714287,22.331000000000003
14150.0,324,26,496,658.64,25.33230769230769,32.932
14152.0,158,49,711,621.29,12.67938775510204,31.0645
14154.0,0,52,465,1345.62,25.87730769230769,67.28099999999999
14155.0,0,6,25,118.75,19.791666666666668,5.9375
14157.0,265,48,284,432.88,9.018333333333333,21.644000000000002
14158.0,0,41,781,507.65999999999997,12.381951219512194,25.383
14159.0,343,1204,4408,4693.01,3.8978488372093025,234.65050000000002
14161.0,153,108,455,1110.52,10.282592592592593,55.526
14162.0,118,25,142,289.36,11.5744,14.468000000000002
14163.0,151,52,893,2445.9100000000003,47.03673076923077,122.29550000000002
14164.0,10,29,1033,1631.7700000000004,56.26793103448277,81.58850000000002
14165.0,0,25,54,122.54,4.9016,6.127000000000001
14167.0,291,52,150,574.84,11.054615384615385,28.742000000000004
14171.0,0,58,167,363.79,6.272241379310345,18.189500000000002
14173.0,208,29,150,450.8400000000001,15.546206896551727,22.542000000000005
14174.0,0,26,94,134.46,5.171538461538462,6.723000000000001
14175.0,269,149,1515,3222.3,21.626174496644296,161.115
14176.0,70,31,209,576.9,18.60967741935484,28.845
14177.0,93,42,205,559.4100000000001,13.319285714285716,27.970500000000005
14178.0,173,327,1505,1620.9300000000003,4.956972477064221,81.04650000000002
14179.0,11,165,330,719.78,4.36230303030303,35.989
14180.0,361,240,719,4748.52,19.785500000000003,237.42600000000004
14184.0,0,24,127,452.89,18.870416666666667,22.6445
14185.0,0,3,6,197.65,65.88333333333334,9.8825
14188.0,279,65,1162,2054.36,31.605538461538462,102.71800000000002
14189.0,366,265,3937,4654.08,17.56256603773585,232.704
14191.0,218,259,3662,4684.76,18.08787644787645,234.23800000000003
14193.0,201,42,445,853.3900000000001,20.318809523809527,42.669500000000006
14194.0,303,579,5840,11349.52,19.601934369602763,567.476
14195.0,50,7,760,1011.9999999999998,144.57142857142853,50.599999999999994
14196.0,0,6,142,335.52,55.919999999999995,16.776
14198.0,221,39,290,701.4,17.984615384615385,35.07
14199.0,0,2,28,185.39999999999998,92.69999999999999,9.27
14201.0,299,37,590,747.4400000000002,20.201081081081085,37.37200000000001
14204.0,0,44,82,161.02999999999994,3.659772727272726,8.051499999999997
14205.0,247,24,204,466.70000000000005,19.445833333333336,23.335000000000004
14206.0,0,20,276,328.15999999999997,16.407999999999998,16.407999999999998
14208.0,0,10,114,151.73999999999998,15.173999999999998,7.587
14209.0,321,87,691,2073.4300000000003,23.832528735632188,103.67150000000002
14210.0,265,102,760,1905.8400000000001,18.684705882352944,95.29200000000002
14211.0,241,112,1242,2241.1000000000004,20.00982142857143,112.05500000000002
14212.0,0,9,1152,1070.48,118.94222222222223,53.524
14214.0,246,67,751,1004.3800000000001,14.990746268656718,50.21900000000001
14215.0,356,108,1358,1789.72,16.57148148148148,89.486
14216.0,34,59,594,1839.3000000000002,31.174576271186442,91.96500000000002
14217.0,364,100,689,2004.9799999999998,20.049799999999998,100.249
14218.0,0,12,160,169.48000000000002,14.123333333333335,8.474000000000002
14219.0,0,7,78,89.94,12.848571428571429,4.497
14220.0,110,21,272,632.3999999999999,30.114285714285707,31.619999999999994
14221.0,296,193,2191,3432.8,17.78652849740933,171.64000000000001
14222.0,0,41,607,683.1700000000001,16.66268292682927,34.158500000000004
14223.0,171,60,585,991.1300000000001,16.518833333333337,49.55650000000001
14224.0,209,118,514,1050.1200000000001,8.899322033898306,52.50600000000001
14226.0,240,67,1308,2232.19,33.31626865671642,111.60950000000001
14227.0,258,175,1820,3350.96,19.148342857142858,167.548
14229.0,281,40,610,1547.2,38.68,77.36000000000001
14231.0,104,50,409,925.71,18.514200000000002,46.285500000000006
14232.0,221,115,1941,2048.07,17.80930434782609,102.40350000000001
14233.0,268,35,680,1462.7200000000003,41.79200000000001,73.13600000000001
14234.0,35,159,963,775.4600000000003,4.8771069182389954,38.77300000000002
14235.0,185,79,1959,3144.86,39.80835443037975,157.24300000000002
14236.0,291,15,310,490.86,32.724000000000004,24.543000000000003
14237.0,0,9,38,161.00000000000003,17.888888888888893,8.050000000000002
14238.0,0,8,111,146.85,18.35625,7.3425
14239.0,272,112,993,2380.8500000000004,21.25758928571429,119.04250000000002
14240.0,195,42,418,890.3400000000001,21.198571428571434,44.51700000000001
14241.0,0,10,146,213.70000000000005,21.370000000000005,10.685000000000002
14242.0,91,16,123,280.55,17.534375,14.027500000000002
14243.0,357,141,1221,2588.7699999999995,18.360070921985812,129.43849999999998
14245.0,43,108,976,1693.4499999999998,15.68009259259259,84.6725
14246.0,135,75,804,1474.0600000000002,19.654133333333334,73.70300000000002
14247.0,0,20,47,136.76999999999998,6.838499999999999,6.8385
14248.0,0,8,102,302.58,37.8225,15.129
14250.0,82,111,1200,1904.05,17.153603603603603,95.2025
14251.0,55,78,1674,2879.7,36.919230769230765,143.98499999999999
14256.0,104,53,414,969.06,18.284150943396224,48.453
14257.0,254,106,1682,3099.7200000000003,29.242641509433966,154.98600000000002
14258.0,328,111,7100,12669.98,114.14396396396396,633.499
14259.0,0,5,68,120.0,24.0,6.0
14261.0,27,52,406,1163.45,22.37403846153846,58.17250000000001
14262.0,232,143,1645,2618.2299999999996,18.309300699300696,130.9115
14264.0,90,17,70,333.97,19.64529411764706,16.698500000000003
14267.0,97,55,530,1516.24,27.568,75.812
14270.0,0,29,197,492.65,16.98793103448276,24.6325
14271.0,0,10,88,112.32,11.232,5.616
14272.0,180,33,599,437.96000000000004,13.271515151515153,21.898000000000003
14273.0,190,29,264,559.97,19.309310344827587,27.998500000000003
14276.0,191,64,744,1119.7400000000002,17.495937500000004,55.987000000000016
14280.0,0,8,52,134.04,16.755,6.702
14282.0,364,156,2668,3729.34,23.906025641025643,186.467
14284.0,55,32,161,595.25,18.6015625,29.762500000000003
14285.0,155,27,541,1910.0100000000002,70.74111111111112,95.50050000000002
14286.0,219,280,4338,4628.75,16.53125,231.4375
14287.0,190,9,261,176.63,19.625555555555554,8.8315
14288.0,0,16,188,426.6,26.6625,21.330000000000002
14289.0,280,47,292,911.26,19.388510638297873,45.563
14290.0,350,101,915,2314.6499999999996,22.917326732673263,115.73249999999999
14291.0,273,237,2749,3883.25,16.385021097046412,194.16250000000002
14292.0,275,100,1663,4871.929999999999,48.7193,243.5965
14293.0,365,61,709,1046.56,17.15672131147541,52.328
14295.0,0,5,84,166.2,33.239999999999995,8.31
14297.0,257,62,865,1305.3299999999997,21.05370967741935,65.2665
14298.0,352,1637,58343,51527.299999999996,31.4766646304215,2576.365
14299.0,357,143,2149,3965.62,27.73160839160839,198.281
14300.0,0,3,32,43.2,14.4,2.16
14301.0,0,13,606,640.1400000000001,49.24153846153847,32.007000000000005
14304.0,0,17,139,383.45000000000005,22.55588235294118,19.172500000000003
14305.0,64,105,1089,1858.9600000000003,17.704380952380955,92.94800000000002
14306.0,34,33,1075,2093.3199999999997,63.43393939393938,104.666
14307.0,284,180,2058,2995.72,16.642888888888887,149.786
14309.0,350,117,1633,2352.53,20.10709401709402,117.62650000000002
14311.0,0,20,146,310.26,15.513,15.513
14312.0,290,87,1012,1611.59,18.524022988505745,80.5795
14314.0,0,8,296,120.0,15.0,6.0
14315.0,221,101,1021,2481.13,24.565643564356435,124.05650000000001
14317.0,0,24,255,508.58,21.190833333333334,25.429000000000002
14320.0,126,31,325,477.78999999999996,15.41258064516129,23.889499999999998
14321.0,322,123,2406,1530.7500000000002,12.445121951219514,76.53750000000001
14323.0,123,36,350,605.0600000000001,16.807222222222222,30.253000000000004
14326.0,0,8,103,183.85000000000002,22.981250000000003,9.1925
14327.0,0,12,139,311.65000000000003,25.970833333333335,15.582500000000003
14329.0,312,259,3095,5014.839999999999,19.3623166023166,250.74199999999996
14331.0,10,28,252,462.65999999999997,16.523571428571426,23.133
14332.0,125,26,481,866.3100000000001,33.31961538461539,43.31550000000001
14333.0,0,15,58,415.2,27.68,20.76
14334.0,341,162,1731,2552.2100000000005,15.754382716049387,127.61050000000003
14336.0,259,90,1759,1614.91,17.943444444444445,80.7455
14338.0,35,31,335,588.2199999999999,18.974838709677417,29.410999999999998
14339.0,0,14,168,309.52,22.108571428571427,15.475999999999999
14340.0,0,6,58,134.7,22.45,6.734999999999999
14341.0,273,129,1403,2182.28,16.916899224806205,109.11400000000002
14342.0,188,21,347,668.5600000000002,31.836190476190485,33.42800000000001
14344.0,241,71,477,889.9300000000002,12.534225352112678,44.49650000000001
14345.0,0,6,50,108.97999999999999,18.16333333333333,5.449
14346.0,176,60,605,1021.58,17.026333333333334,51.07900000000001
14348.0,0,18,183,409.57,22.753888888888888,20.4785
14349.0,0,31,86,133.5,4.306451612903226,6.675000000000001
14350.0,0,18,183,282.92999999999995,15.71833333333333,14.146499999999998
14351.0,0,1,12,51.0,51.0,2.5500000000000003
14352.0,116,47,538,1078.9600000000003,22.956595744680858,53.948000000000015
14353.0,0,6,64,90.6,15.1,4.53
14354.0,24,9,210,163.62,18.18,8.181000000000001
14355.0,0,11,92,174.4,15.854545454545455,8.72
14356.0,1,33,277,701.23,21.24939393939394,35.0615
14357.0,0,41,148,225.76999999999998,5.506585365853658,11.288499999999999
14359.0,68,55,371,912.1800000000001,16.585090909090912,45.60900000000001
14360.0,62,118,1151,2128.2300000000005,18.035847457627124,106.41150000000003
14362.0,0,41,100,161.2,3.9317073170731707,8.06
14364.0,102,69,1967,3717.35,53.87463768115942,185.8675
14367.0,267,524,4438,9261.52,17.67465648854962,463.076
14368.0,0,8,36,155.0,19.375,7.75
14371.0,0,4,34,100.5,25.125,5.025
14373.0,0,4,17,76.55,19.1375,3.8275
14375.0,0,75,194,257.68,3.4357333333333333,12.884
14377.0,70,11,219,617.05,56.095454545454544,30.8525
14379.0,251,46,292,348.1,7.567391304347827,17.405
14381.0,0,56,146,202.68,3.619285714285714,10.134
14382.0,0,131,1237,626.07,4.779160305343511,31.303500000000003
14383.0,125,59,817,1247.69,21.14728813559322,62.3845
14385.0,14,14,159,202.10999999999999,14.43642857142857,10.1055
14386.0,0,7,54,142.4,20.342857142857145,7.120000000000001
14387.0,76,140,819,1770.5600000000002,12.646857142857144,88.52800000000002
14388.0,362,186,1941,3212.84,17.273333333333333,160.64200000000002
14389.0,125,45,729,1043.46,23.188000000000002,52.173
14390.0,362,286,2136,4652.82,16.268601398601398,232.641
14393.0,0,5,13,67.94999999999999,13.589999999999998,3.3974999999999995
14395.0,369,350,1693,3507.71,10.02202857142857,175.3855
14396.0,306,73,225,487.99000000000007,6.684794520547946,24.399500000000003
14397.0,210,87,1890,2612.96,30.034022988505747,130.648
14400.0,0,25,454,574.6999999999999,22.987999999999996,28.735
14401.0,355,182,4507,4051.4799999999996,22.260879120879117,202.57399999999998
14403.0,116,20,519,1475.8100000000002,73.79050000000001,73.79050000000001
14404.0,335,103,839,1474.32,14.31378640776699,73.716
14406.0,0,8,77,156.75,19.59375,7.8375
14407.0,169,73,1415,2157.73,29.557945205479452,107.88650000000001
14408.0,253,107,1616,2606.53,24.360093457943925,130.3265
14409.0,297,54,1230,2059.4500000000003,38.137962962962966,102.97250000000003
14410.0,213,194,573,1105.07,5.696237113402062,55.2535
14411.0,0,14,196,1063.0,75.92857142857143,53.150000000000006
14412.0,30,43,786,770.0300000000001,17.907674418604653,38.50150000000001
14413.0,0,23,68,122.7,5.334782608695653,6.135000000000001
14414.0,267,97,2512,1496.98,15.432783505154639,74.849
14415.0,359,590,3011,5900.280000000001,10.000474576271188,295.01400000000007
14416.0,20,14,326,490.2200000000001,35.01571428571429,24.511000000000006
14418.0,104,124,1711,1937.25,15.622983870967742,96.86250000000001
14419.0,354,206,487,1058.06,5.13621359223301,52.903
14420.0,0,29,334,387.52,13.362758620689654,19.376
14421.0,154,27,365,813.1100000000001,30.11518518518519,40.65550000000001
14422.0,266,222,2906,4263.639999999999,19.205585585585585,213.182
14423.0,0,3,120,265.2,88.39999999999999,13.26
14424.0,0,1,48,322.08,322.08,16.104
14426.0,289,224,2699,4481.67,20.007455357142856,224.08350000000002
14427.0,13,17,228,363.34000000000003,21.37294117647059,18.167
14428.0,317,144,436,1244.83,8.644652777777777,62.2415
14431.0,0,17,130,470.36,27.668235294117647,23.518
14432.0,79,382,2070,2255.51,5.904476439790576,112.77550000000002
14434.0,50,12,368,1372.8,114.39999999999999,68.64
14436.0,0,9,129,89.06,9.895555555555555,4.453
14437.0,0,5,60,63.0,12.6,3.1500000000000004
14438.0,0,9,82,131.9,14.655555555555557,6.595000000000001
14440.0,357,55,588,2357.6800000000003,42.8669090909091,117.88400000000001
14441.0,254,51,446,1712.8900000000003,33.586078431372556,85.64450000000002
14443.0,314,93,938,1420.2,15.270967741935484,71.01
14446.0,245,293,933,1039.58,3.548054607508532,51.979
14447.0,261,70,571,1163.2300000000002,16.61757142857143,58.16150000000002
14448.0,354,20,104,375.35,18.767500000000002,18.767500000000002
14449.0,353,258,757,907.1,3.5158914728682173,45.355000000000004
14450.0,139,40,241,483.24999999999994,12.081249999999999,24.162499999999998
14451.0,134,109,389,662.59,6.078807339449542,33.1295
14452.0,83,62,119,264.44,4.26516129032258,13.222000000000001
14453.0,0,22,49,119.93,5.451363636363637,5.996500000000001
14456.0,137,970,2908,3062.3999999999996,3.157113402061855,153.11999999999998
14457.0,0,4,88,113.64,28.41,5.682
14459.0,0,37,760,1837.92,49.67351351351351,91.89600000000002
14460.0,200,16,881,434.34000000000003,27.146250000000002,21.717000000000002
14461.0,113,180,766,2103.0599999999995,11.683666666666664,105.15299999999998
14462.0,273,240,964,2004.02,8.350083333333334,100.20100000000001
14463.0,107,6,179,529.62,88.27,26.481
14465.0,56,130,405,1058.62,8.143230769230769,52.931
14466.0,343,72,1006,2272.4,31.561111111111114,113.62
14467.0,295,90,278,598.76,6.652888888888889,29.938000000000002
14470.0,275,43,193,461.19000000000005,10.725348837209303,23.059500000000003
14472.0,251,281,1160,1936.84,6.892669039145908,96.842
14473.0,208,7,88,234.34,33.47714285714286,11.717
14474.0,0,29,140,547.6600000000001,18.8848275862069,27.383000000000006
14475.0,233,42,447,925.8499999999999,22.044047619047618,46.2925
14476.0,0,19,132,215.7,11.352631578947367,10.785
14477.0,277,10,720,1309.6000000000001,130.96,65.48
14479.0,111,18,117,316.24999999999994,17.569444444444443,15.812499999999998
14480.0,0,13,143,279.05,21.465384615384615,13.9525
14481.0,122,30,489,636.51,21.217,31.8255
14482.0,220,144,1646,2068.15,14.362152777777778,103.40750000000001
14483.0,0,9,97,137.1,15.233333333333333,6.855
14484.0,0,14,210,321.92,22.994285714285716,16.096
14485.0,0,47,71,165.75,3.526595744680851,8.2875
14487.0,341,144,735,1196.33,8.307847222222222,59.8165
14488.0,0,46,799,1064.2800000000002,23.13652173913044,53.21400000000001
14489.0,0,30,299,463.38,15.446,23.169
14491.0,197,17,139,340.93,20.05470588235294,17.0465
14493.0,147,120,1285,2383.2400000000002,19.860333333333337,119.16200000000002
14494.0,0,7,92,139.56,19.937142857142856,6.978000000000001
14495.0,70,6,62,123.79999999999998,20.63333333333333,6.1899999999999995
14496.0,61,19,159,538.8100000000001,28.35842105263158,26.940500000000004
14497.0,0,29,235,475.37,16.392068965517243,23.768500000000003
14498.0,319,193,1098,1957.3200000000002,10.14155440414508,97.86600000000001
14499.0,252,194,501,815.3199999999999,4.202680412371134,40.766
14500.0,101,7,117,356.85,50.978571428571435,17.8425
14501.0,136,10,161,251.21,25.121000000000002,12.560500000000001
14502.0,293,624,1498,2470.67,3.9594070512820516,123.5335
14503.0,175,164,2004,3543.26,21.605243902439025,177.163
14504.0,231,107,308,673.26,6.2921495327102805,33.663000000000004
14505.0,344,799,2759,5905.64,7.391289111389237,295.28200000000004
14506.0,351,316,730,2012.17,6.367626582278481,100.6085
14507.0,252,96,600,1383.18,14.408125,69.159
14508.0,67,57,131,276.42,4.849473684210526,13.821000000000002
14511.0,122,68,784,1314.8100000000002,19.335441176470592,65.74050000000001
14512.0,44,23,122,275.28,11.968695652173912,13.764
14513.0,188,12,361,455.59000000000003,37.965833333333336,22.779500000000002
14514.0,270,73,589,1055.35,14.456849315068492,52.7675
14515.0,200,101,1134,2102.0899999999997,20.81277227722772,105.10449999999999
14517.0,108,18,91,330.45000000000005,18.358333333333334,16.522500000000004
14518.0,0,16,278,174.37,10.898125,8.7185
14520.0,289,4,146,270.6,67.65,13.530000000000001
14522.0,173,17,525,974.54,57.32588235294117,48.727000000000004
14523.0,0,12,251,241.09,20.090833333333332,12.0545
14524.0,329,203,676,1867.6800000000003,9.200394088669952,93.38400000000001
14525.0,341,291,2696,4332.2,14.887285223367696,216.61
14527.0,366,972,2089,8508.82,8.753930041152262,425.44100000000003
14528.0,0,18,278,364.21999999999997,20.234444444444442,18.211
14529.0,50,229,348,620.04,2.707598253275109,31.002
14530.0,270,216,1410,2925.9100000000003,13.545879629629631,146.29550000000003
14532.0,115,64,284,932.8500000000001,14.575781250000002,46.64250000000001
14533.0,328,62,4019,1949.7200000000003,31.447096774193554,97.48600000000002
14534.0,315,519,2047,4447.050000000001,8.568497109826591,222.35250000000008
14535.0,188,330,1831,2864.19,8.679363636363636,143.20950000000002
14536.0,0,19,40,171.8,9.042105263157895,8.590000000000002
14537.0,0,10,120,355.56000000000006,35.556000000000004,17.778000000000002
14538.0,191,19,155,388.24999999999994,20.434210526315788,19.412499999999998
14539.0,28,32,428,537.48,16.79625,26.874000000000002
14540.0,299,76,421,996.26,13.108684210526315,49.813
14541.0,260,111,647,1461.6500000000003,13.16801801801802,73.08250000000002
14542.0,0,5,19,103.25000000000001,20.650000000000002,5.162500000000001
14543.0,336,72,679,3630.3300000000004,50.42125000000001,181.51650000000004
14544.0,337,114,1543,2024.45,17.758333333333333,101.22250000000001
14546.0,243,399,1317,2578.09,6.4613784461152886,128.9045
14547.0,50,366,2668,4007.54,10.949562841530055,200.377
14548.0,167,4,256,652.8,163.2,32.64
14549.0,0,56,136,289.24,5.165,14.462000000000002
14550.0,33,48,394,765.62,15.950416666666667,38.281
14551.0,185,10,106,186.23000000000002,18.623,9.3115
14552.0,0,58,91,165.07,2.8460344827586206,8.2535
14553.0,319,113,493,859.2700000000001,7.604159292035399,42.96350000000001
14554.0,42,216,1478,2381.04,11.023333333333333,119.052
14555.0,244,21,130,324.14,15.435238095238095,16.207
14557.0,0,16,510,788.38,49.27375,39.419000000000004
14560.0,350,74,1260,2237.7699999999995,30.24013513513513,111.88849999999998
14561.0,108,69,1014,1080.76,15.6631884057971,54.038000000000004
